,index,Title,Rank,World_Gross,Domestic_Gross,Domestic_Percentage,Foreign_Gross,Foreign_Percentage,Year,Distributor,Domestic_Opening,Budget,Release_Month,Rating,Runtime,Markets,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Musical,Mystery,Romance,SciFi,Sport,Thriller,War,Western,Paramount Pictures,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.
661,888,Sully,668,240797623,125070033.0,51.9,115727590,48.1,2016,Warner Bros.,35028301.0,60000000.0,9.0,PG13,96.0,72.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,889,Assassin's Creed,669,240697856,54647948.0,22.7,186049908,77.3,2016,Twentieth Century Fox,10278225.0,125000000.0,12.0,PG13,115.0,72.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
663,890,Click,670,240685326,137355633.0,57.1,103329693,42.9,2006,Revolution Studios,40011365.0,82500000.0,6.0,PG13,107.0,72.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,891,Legend of Deification,671,240663149,214670.0,41.696187175043335,240448479,99.9,2020,Well Go USA Entertainment,37095965.9287576,90344416.66666667,10.0,,110.0,72.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,892,Resident Evil: Retribution,672,240159255,42345531.0,17.6,197813724,82.4,2012,Screen Gems,21052227.0,65000000.0,9.0,R,95.0,72.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
666,893,Die Hard 2,673,240031274,117540947.0,49.0,122490327,51.0,1990,Twentieth Century Fox,21744661.0,70000000.0,7.0,,124.0,50.45238095238095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
667,894,Crocodile Dundee II,674,239606210,109306210.0,45.6,130300000,54.4,1988,Paramount Pictures,24462976.0,90344416.66666667,5.0,,108.0,50.45238095238095,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
668,895,Planes,675,239258712,90288712.0,37.7,148970000,62.3,2013,Walt Disney Studios Motion Pictures,22232291.0,50000000.0,8.0,PG,91.0,50.45238095238095,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
669,896,Crazy Rich Asians,676,238539198,174532921.0,73.2,64006277,26.8,2018,Warner Bros.,26510140.0,30000000.0,8.0,PG13,120.0,29.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
670,897,Batman & Robin,677,238235719,107353792.0,45.1,130881927,54.9,1997,Warner Bros.,42872605.0,125000000.0,6.0,PG13,125.0,50.45238095238095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
671,898,Downton Abbey,678,237860050,96854135.0,40.7,141005915,59.3,2019,Focus Features,31033665.0,13000000.0,9.0,PG,122.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
672,899,Gulliver's Travels,679,237382724,42779261.0,18.0,194603463,82.0,2010,Twentieth Century Fox,6307691.0,112000000.0,12.0,PG,85.0,50.45238095238095,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
673,900,Gone in 60 Seconds,680,237202299,101648571.0,42.8,135553728,57.2,2000,Walt Disney Studios Motion Pictures,25336048.0,90000000.0,6.0,PG13,118.0,50.45238095238095,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
674,901,Saturday Night Fever,681,237113184,94213184.0,39.7,142900000,60.3,1977,Paramount Pictures,3878099.0,90344416.66666667,12.0,R,118.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
675,902,Silver Linings Playbook,682,236412453,132092958.0,55.9,104319495,44.1,2012,The Weinstein Company,443003.0,21000000.0,11.0,R,122.0,50.45238095238095,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
676,903,2 Fast 2 Furious,683,236350661,127154901.0,53.8,109195760,46.2,2003,Universal Pictures,50472480.0,76000000.0,6.0,PG13,107.0,57.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
677,904,Howl's Moving Castle,684,236214446,5576743.0,2.4,230637703,97.6,2004,Walt Disney Studios Motion Pictures,427987.0,90344416.66666667,11.0,PG,119.0,28.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678,905,Hidden Figures,685,235956898,169607287.0,71.9,66349611,28.1,2016,Twentieth Century Fox,515499.0,25000000.0,12.0,PG,127.0,56.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
679,906,A.I. Artificial Intelligence,686,235926552,78616689.0,33.3,157309863,66.7,2001,Warner Bros.,29352630.0,100000000.0,6.0,PG13,146.0,56.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
680,907,Dead Poets Society,687,235860116,95860116.0,40.6,140000000,59.4,1989,Walt Disney Studios Motion Pictures,340456.0,90344416.66666667,6.0,,128.0,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
681,908,Spy,688,235666219,110825712.0,47.0,124840507,53.0,2015,Twentieth Century Fox,29085719.0,65000000.0,5.0,R,120.0,56.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682,909,American Pie,689,235483004,102561004.0,43.6,132922000,56.4,1999,Universal Pictures,18709680.0,11000000.0,7.0,R,95.0,56.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
683,910,American Reunion,690,234989584,57011521.0,24.3,177978063,75.7,2012,Universal Pictures,21514080.0,50000000.0,4.0,R,113.0,56.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
684,911,Big Daddy,691,234801895,163479795.0,69.6,71322100,30.4,1999,Sony Pictures Entertainment (SPE),41536370.0,34200000.0,6.0,PG13,93.0,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
685,912,Alvin and the Chipmunks: The Road Chip,692,234798636,85886987.0,36.6,148911649,63.4,2015,Twentieth Century Fox,14287159.0,90344416.66666667,12.0,PG,92.0,56.0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
686,913,The Imitation Game,693,233555708,91125683.0,39.0,142430025,61.0,2014,The Weinstein Company,479352.0,90344416.66666667,11.0,PG13,114.0,50.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
687,914,Cruella,694,233274812,86103234.0,36.9,147171578,63.1,2021,Walt Disney Studios Motion Pictures,21496997.0,90344416.66666667,5.0,PG13,134.0,50.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
688,915,The Day the Earth Stood Still,695,233093859,79366978.0,34.0,153726881,66.0,2008,Twentieth Century Fox,30480153.0,80000000.0,12.0,PG13,104.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
689,916,American Wedding,696,232722935,104565114.0,44.9,128157821,55.1,2003,Universal Pictures,33369440.0,55000000.0,8.0,R,96.0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
690,917,The Girl with the Dragon Tattoo,697,232617430,102515793.0,44.1,130101637,55.9,2011,Sony Pictures Entertainment (SPE),12768604.0,90000000.0,12.0,R,158.0,50.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
691,918,Juno,698,232372681,143495265.0,61.8,88877416,38.2,2007,Fox Searchlight Pictures,413869.0,7500000.0,12.0,PG13,96.0,58.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,919,Argo,699,232325503,136025503.0,58.6,96300000,41.4,2012,Warner Bros.,19458109.0,44500000.0,10.0,R,120.0,58.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
693,920,Mr. Bean's Holiday,700,232225908,33302167.0,14.3,198923741,85.7,2007,Universal Pictures,9889780.0,90344416.66666667,3.0,G,90.0,58.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
694,921,The English Patient,701,231976425,78676425.0,33.9,153300000,66.1,1996,Miramax,278439.0,27000000.0,11.0,R,162.0,58.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
695,922,Sister Act,702,231605150,139605150.0,60.3,92000000,39.7,1992,Walt Disney Studios Motion Pictures,11894587.0,90344416.66666667,5.0,PG,100.0,58.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,923,Annabelle Comes Home,703,231252591,74152591.0,32.1,157100000,67.9,2019,Warner Bros.,20269723.0,30000000.0,6.0,R,106.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
697,924,Constantine,704,230884728,75976178.0,32.9,154908550,67.1,2005,Warner Bros.,29769098.0,100000000.0,2.0,R,121.0,58.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
698,925,Get Smart,705,230685453,130319208.0,56.5,100366245,43.5,2008,Warner Bros.,38683480.0,80000000.0,6.0,PG13,110.0,58.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,926,Space Jam,706,230418342,90418342.0,39.2,140000000,60.8,1996,Warner Bros.,27528529.0,90344416.66666667,11.0,PG,88.0,50.45238095238095,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
700,927,Life Is Beautiful,707,230098753,57563264.0,25.0,172535489,75.0,1998,Miramax,118920.0,90344416.66666667,10.0,PG13,116.0,50.45238095238095,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
701,928,The Heat,708,229930771,159582188.0,69.4,70348583,30.6,1996,Twentieth Century Fox,39115043.0,43000000.0,2.0,R,117.0,50.45238095238095,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
702,931,Ghost Rider,710,228738393,115802596.0,50.6,112935797,49.4,2007,Sony Pictures Entertainment (SPE),45388836.0,110000000.0,2.0,PG13,110.0,50.45238095238095,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
703,932,Encanto,711,228366712,93465570.0,40.9,134901142,59.1,2021,Walt Disney Studios Motion Pictures,27206494.0,90344416.66666667,11.0,PG,102.0,50.45238095238095,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
704,933,Goodbye Mr. Loser,712,228122928,1293626.0,0.6,226829302,99.4,2015,China Lion Film Distribution,363949.0,90344416.66666667,9.0,,104.0,50.45238095238095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,934,Paddington 2,713,227978645,40891591.0,17.9,187087054,82.1,2017,Warner Bros.,11001961.0,90344416.66666667,11.0,PG,103.0,77.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706,935,Sleepless in Seattle,714,227927165,126808165.0,55.6,101119000,44.4,1993,TriStar Pictures,17253733.0,21000000.0,6.0,PG,105.0,50.45238095238095,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
707,936,Lethal Weapon 2,715,227853986,147253986.0,64.6,80600000,35.4,1989,Warner Bros.,20388800.0,90344416.66666667,7.0,R,114.0,50.45238095238095,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
708,937,The Green Hornet,716,227817248,98780042.0,43.4,129037206,56.6,2011,Sony Pictures Entertainment (SPE),33526876.0,120000000.0,1.0,PG13,119.0,50.45238095238095,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709,938,Out of Africa,717,227514205,87071205.0,38.3,140443000,61.7,1985,Universal Pictures,3637290.0,90344416.66666667,12.0,,161.0,35.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
710,939,Youth,718,227091290,1891956.0,0.8,225199334,99.2,2017,China Lion Film Distribution,338604.0,90344416.66666667,12.0,,135.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
711,940,Baby Driver,719,226945087,107825862.0,47.5,119119225,52.5,2017,TriStar Pictures,20553320.0,34000000.0,6.0,R,113.0,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
712,941,Immortals,720,226904017,83504017.0,36.8,143400000,63.2,2011,Relativity Media,32206425.0,75000000.0,11.0,R,110.0,35.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
713,942,Taken,721,226837760,145000989.0,63.9,81836771,36.1,2008,Twentieth Century Fox,24717037.0,25000000.0,2.0,PG13,90.0,35.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
714,943,Percy Jackson & the Olympians: The Lightning Thief,722,226497209,88768303.0,39.2,137728906,60.8,2010,Twentieth Century Fox,31236067.0,95000000.0,2.0,PG,118.0,35.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,944,Hansel & Gretel: Witch Hunters,723,226349749,55703475.0,24.6,170646274,75.4,2013,Paramount Pictures,19690956.0,50000000.0,1.0,R,88.0,35.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716,945,Valerian and the City of a Thousand Planets,724,225973340,41189488.0,18.2,184783852,81.8,2017,STX Entertainment,17007624.0,177200000.0,7.0,PG13,136.0,64.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
717,946,Good Will Hunting,725,225933435,138433435.0,61.3,87500000,38.7,1997,Miramax,272912.0,90344416.66666667,12.0,R,126.0,64.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
718,947,Better Days,726,225918798,1921657.0,0.8,223997141,99.2,2019,Well Go USA Entertainment,989536.0,90344416.66666667,6.0,,135.0,64.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
719,948,Ford v Ferrari,727,225508210,117624357.0,52.2,107883853,47.8,2019,Twentieth Century Fox,31474958.0,97600000.0,11.0,PG13,152.0,64.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
720,949,Jumper,728,225132113,80172128.0,35.6,144959985,64.4,2008,Twentieth Century Fox,27354808.0,85000000.0,2.0,PG13,88.0,64.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
721,950,The Social Network,729,224920375,96962694.0,43.1,127957681,56.9,2010,Sony Pictures Entertainment (SPE),22445653.0,40000000.0,10.0,PG13,120.0,74.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
722,951,Chicken Run,730,224834564,106834564.0,47.5,118000000,52.5,2000,DreamWorks Distribution,17506162.0,45000000.0,6.0,,84.0,74.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,952,Con Air,731,224012234,101117573.0,45.1,122894661,54.9,1997,Walt Disney Studios Motion Pictures,24131738.0,75000000.0,6.0,R,115.0,74.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
724,953,Elf,732,223853736,176630408.0,78.9,47223328,21.1,2003,New Line Cinema,32100000.0,33000000.0,11.0,PG,97.0,38.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
725,954,Interview with the Vampire: The Vampire Chronicles,733,223664608,105264608.0,47.1,118400000,52.9,1994,Warner Bros.,36389705.0,60000000.0,11.0,R,123.0,38.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,955,Flightplan,734,223387299,89707299.0,40.2,133680000,59.8,2005,Walt Disney Studios Motion Pictures,24629938.0,90344416.66666667,9.0,PG13,98.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
727,956,Yes Man,735,223241637,97690976.0,43.8,125550661,56.2,2008,Warner Bros.,18262471.0,70000000.0,12.0,PG13,104.0,38.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
728,957,NonStop,736,222809600,92168600.0,41.4,130641000,58.6,2014,Universal Pictures,28875635.0,50000000.0,2.0,PG13,106.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
729,958,Honey I Shrunk the Kids,737,222724172,130724172.0,58.7,92000000,41.3,1989,Walt Disney Studios Motion Pictures,14262961.0,90344416.66666667,6.0,,93.0,50.45238095238095,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
730,959,Fahrenheit 9/11,738,222446882,119194771.0,53.6,103252111,46.4,2004,Lionsgate,23920637.0,6000000.0,6.0,R,122.0,50.45238095238095,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
731,960,Wild Wild West,739,222104681,113804681.0,51.2,108300000,48.8,1999,Warner Bros.,27687484.0,170000000.0,6.0,PG13,106.0,50.45238095238095,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
732,961,My Country My Parents,740,221701823,166807.0,41.696187175043335,221535016,99.9,2021,CMC Pictures,75302.0,90344416.66666667,9.0,,157.0,50.45238095238095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,962,Geostorm,741,221600160,33700160.0,15.2,187900000,84.8,2017,Warner Bros.,13707376.0,120000000.0,10.0,PG13,109.0,50.45238095238095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
734,963,Presumed Innocent,742,221303188,86303188.0,39.0,135000000,61.0,1990,Warner Bros.,11718981.0,90344416.66666667,7.0,,127.0,50.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
735,964,Jungle Cruise,743,220889446,116987516.0,53.0,103901930,47.0,2021,Walt Disney Studios Motion Pictures,35018731.0,90344416.66666667,7.0,PG13,127.0,48.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736,965,Scary Movie 3,744,220673217,110003217.0,49.8,110670000,50.2,2003,Dimension Films,49700000.0,48000000.0,10.0,PG13,84.0,48.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,966,Collateral,745,220239925,101005703.0,45.9,119234222,54.1,2004,DreamWorks Distribution,24701458.0,65000000.0,8.0,R,120.0,48.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
738,967,Inferno,746,220021259,34343574.0,15.6,185677685,84.4,2016,Sony Pictures Entertainment (SPE),14860425.0,75000000.0,10.0,PG13,121.0,48.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
739,968,Knocked Up,747,219922417,148768917.0,67.6,71153500,32.4,2007,Universal Pictures,30690990.0,30000000.0,6.0,R,129.0,48.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
740,969,Green Lantern,748,219851172,116601172.0,53.0,103250000,47.0,2011,Warner Bros.,53174303.0,200000000.0,6.0,PG13,114.0,48.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
741,970,What Happens in Vegas,749,219375562,80277646.0,36.6,139097916,63.4,2008,Twentieth Century Fox,20172474.0,35000000.0,5.0,PG13,99.0,48.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
742,971,It's Complicated,750,219103655,112735375.0,51.4,106368280,48.6,2009,Universal Pictures,22100820.0,85000000.0,12.0,R,121.0,48.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
743,972,The Terminal,751,219100084,77872883.0,35.5,141227201,64.5,2004,DreamWorks Distribution,19053199.0,60000000.0,6.0,PG13,128.0,48.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
744,973,Captain Phillips,752,218791811,107100855.0,49.0,111690956,51.0,2013,Sony Pictures Entertainment (SPE),25718314.0,55000000.0,10.0,PG13,134.0,48.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
745,974,The Prince of Egypt,753,218613188,101413188.0,46.4,117200000,53.6,1998,DreamWorks Distribution,14524321.0,70000000.0,12.0,PG,99.0,48.0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746,975,Jack Reacher,754,218340595,80070736.0,36.7,138269859,63.3,2012,Paramount Pictures,15210156.0,60000000.0,12.0,PG13,130.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
747,976,Kingdom of Heaven,755,218122627,47398413.0,21.7,170724214,78.3,2005,Twentieth Century Fox,19635996.0,130000000.0,5.0,R,144.0,66.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
748,977,The Emoji Movie,756,217776646,86089513.0,39.5,131687133,60.5,2017,Sony Pictures Entertainment (SPE),24531923.0,50000000.0,7.0,PG,86.0,66.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
749,978,Dracula Untold,757,217124280,56280355.0,25.9,160843925,74.1,2014,Universal Pictures,23514615.0,70000000.0,9.0,PG13,92.0,66.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
750,979,Central Intelligence,758,216972543,127440871.0,58.7,89531672,41.3,2016,Warner Bros.,35535250.0,50000000.0,6.0,PG13,107.0,66.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751,980,Million Dollar Baby,759,216763646,100492203.0,46.4,116271443,53.6,2004,Warner Bros.,179953.0,30000000.0,12.0,PG13,132.0,66.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
752,981,The Help,760,216639112,169708112.0,78.3,46931000,21.7,2011,Walt Disney Studios Motion Pictures,26044590.0,25000000.0,8.0,PG13,146.0,66.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
753,982,Twins,761,216614388,111938388.0,51.7,104676000,48.3,1988,Universal Pictures,11174980.0,15000000.0,12.0,,107.0,66.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
754,983,Little Women,762,216601214,108101214.0,49.9,108500000,50.1,2019,Sony Pictures Entertainment (SPE),16755310.0,40000000.0,12.0,PG,135.0,66.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
755,984,Valentine's Day,763,216485654,110485654.0,51.0,106000000,49.0,2010,Warner Bros.,56260707.0,52000000.0,2.0,PG13,125.0,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
756,985,Bad Teacher,764,216197492,100292856.0,46.4,115904636,53.6,2011,Sony Pictures Entertainment (SPE),31603106.0,20000000.0,6.0,R,92.0,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
757,986,A Little Red Flower,765,216000000,142139839.41702494,41.696187175043335,216000000,100.0,2020,,37095965.9287576,90344416.66666667,12.0,,122.0,66.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,987,The Croods: A New Age,766,215905815,58568815.0,27.1,157337000,72.9,2020,Universal Pictures,9724200.0,90344416.66666667,11.0,PG,95.0,66.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
759,988,Clear and Present Danger,767,215887717,122187717.0,56.6,93700000,43.4,1994,Paramount Pictures,20348017.0,62000000.0,8.0,PG13,141.0,66.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
760,989,One Hundred and One Dalmatians,768,215880014,144880014.0,67.1,71000000,32.9,1961,Walt Disney Studios Motion Pictures,37095965.9287576,90344416.66666667,1.0,,79.0,50.45238095238095,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
761,990,Ted 2,769,215863606,81476385.0,37.7,134387221,62.3,2015,Universal Pictures,33507870.0,68000000.0,6.0,R,115.0,50.45238095238095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
762,991,Bram Stoker's Dracula,770,215862692,82522790.0,38.2,133339902,61.8,1992,Columbia Pictures,30521679.0,40000000.0,11.0,R,128.0,50.45238095238095,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763,992,Vertical Limit,771,215663859,69243859.0,32.1,146420000,67.9,2000,Sony Pictures Entertainment (SPE),15507845.0,75000000.0,12.0,PG13,124.0,50.45238095238095,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
764,993,Ghostbusters II,772,215394738,112494738.0,52.2,102900000,47.8,1989,Columbia Pictures,29472894.0,90344416.66666667,6.0,,108.0,50.45238095238095,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
765,994,The Patriot,773,215294342,113330342.0,52.6,101964000,47.4,2000,Sony Pictures Entertainment (SPE),22413710.0,110000000.0,6.0,R,165.0,50.45238095238095,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
766,995,The Sorcerer's Apprentice,774,215283742,63150991.0,29.3,152132751,70.7,2010,Walt Disney Studios Motion Pictures,17619622.0,150000000.0,7.0,PG,109.0,50.45238095238095,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
