,URL,Rank,Title,World_Gross,Domestic_Gross,Domestic_Percentage,Foreign_Gross,Foreign_Percentage,Year,Distributor,Domestic_Opening,Budget,Release_Month,Rating,Runtime,Genres,Markets
704,/title/tt0117438/?ref_=bo_cso_table_88,488,Ransom,309492681,136492681.0,44.1,173000000,55.9,1996-01-01,Walt Disney Studios Motion Pictures,34216088.0,,1900-11-01,R,2 hr 1 min,"Action
    
        Crime
    
        Thriller",
705,/title/tt0163187/?ref_=bo_cso_table_89,489,Runaway Bride,309460292,152257509.0,49.2,157202783,50.8,1999-01-01,Paramount Pictures,35055556.0,70000000.0,1900-07-01,PG,1 hr 56 min,"Comedy
    
        Romance",
706,/title/tt0878804/?ref_=bo_cso_table_90,490,The Blind Side,309208309,255959475.0,82.8,53248834,17.2,2009-01-01,Warner Bros.,34119372.0,29000000.0,1900-11-01,PG13,2 hr 9 min,"Biography
    
        Drama
    
        Sport",
707,/title/tt7830888/?ref_=bo_cso_table_91,491,The ExFile 3: The Return of The Exes,307592427,838959.0,0.3,306753468,99.7,2017-01-01,China Lion Film Distribution,125291.0,,1900-12-01,,2 hr,"Comedy
    
        Romance",
708,/title/tt2582846/?ref_=bo_cso_table_92,492,The Fault in Our Stars,307166834,124872350.0,40.6,182294484,59.4,2014-01-01,Twentieth Century Fox,48002523.0,12000000.0,1900-06-01,PG13,2 hr 6 min,"Drama
    
        Romance",53.0
709,/title/tt0454921/?ref_=bo_cso_table_93,493,The Pursuit of Happyness,307127625,163566459.0,53.3,143561166,46.7,2006-01-01,Sony Pictures Entertainment (SPE),26541709.0,55000000.0,1900-12-01,PG13,1 hr 57 min,"Biography
    
        Drama",53.0
710,/title/tt1446192/?ref_=bo_cso_table_94,494,Rise of the Guardians,306941670,103412758.0,33.7,203528912,66.3,2012-01-01,DreamWorks,23773465.0,145000000.0,1900-11-01,PG,1 hr 37 min,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy",53.0
711,/title/tt0075860/?ref_=bo_cso_table_95,495,Close Encounters of the Third Kind,306889114,135189114.0,44.0,171700000,56.0,1977-01-01,Columbia Pictures,,20000000.0,1900-11-01,,2 hr 18 min,"Drama
    
        SciFi",
712,/title/tt0299658/?ref_=bo_cso_table_96,496,Chicago,306776732,170687518.0,55.6,136089214,44.4,2002-01-01,Miramax,2074929.0,45000000.0,1900-02-01,PG13,1 hr 53 min,"Comedy
    
        Crime
    
        Musical",
713,/title/tt5140878/?ref_=bo_cso_table_97,497,Annabelle: Creation,306515884,102092201.0,33.3,204423683,66.7,2017-01-01,Warner Bros.,35006404.0,15000000.0,1900-08-01,R,1 hr 49 min,"Horror
    
        Mystery
    
        Thriller",
714,/title/tt2543472/?ref_=bo_cso_table_98,498,Wonder,306209289,132422809.0,43.2,173786480,56.8,2017-01-01,Lionsgate,27547866.0,,1900-10-01,PG,1 hr 53 min,"Drama
    
        Family",73.0
715,/title/tt5758778/?ref_=bo_cso_table_99,499,Skyscraper,304868961,68420120.0,22.4,236448841,77.6,2018-01-01,Universal Pictures,24905015.0,125000000.0,1900-07-01,PG13,1 hr 42 min,"Action
    
        Adventure
    
        Thriller",66.0
716,/title/tt1606378/?ref_=bo_cso_table_100,500,A Good Day to Die Hard,304654182,67349198.0,22.1,237304984,77.9,2013-01-01,Twentieth Century Fox,24834845.0,92000000.0,1900-02-01,R,1 hr 38 min,"Action
    
        Thriller",66.0
717,/title/tt0120762/?ref_=bo_cso_table_101,501,Mulan,304320254,120620254.0,39.6,183700000,60.4,1998-01-01,Walt Disney Studios Motion Pictures,22745143.0,,1900-06-01,,1 hr 28 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical
    
        War",66.0
718,/title/tt5074352/?ref_=bo_cso_table_102,502,Dangal,303723636,12391761.0,4.1,291331875,95.9,2016-01-01,UTV Motion Pictures,3248481.0,,1900-12-01,,2 hr 41 min,"Action
    
        Biography
    
        Drama
    
        Sport",66.0
719,/title/tt1355644/?ref_=bo_cso_table_103,503,Passengers,303144152,100014699.0,33.0,203129453,67.0,2016-01-01,Sony Pictures Entertainment (SPE),14869736.0,110000000.0,1900-12-01,PG13,1 hr 56 min,"Drama
    
        Romance
    
        SciFi
    
        Thriller",66.0
720,/title/tt1440129/?ref_=bo_cso_table_104,504,Battleship,303025485,65422625.0,21.6,237602860,78.4,2012-01-01,Universal Pictures,25534825.0,209000000.0,1900-04-01,PG13,2 hr 11 min,"Action
    
        Adventure
    
        SciFi
    
        Thriller",66.0
721,/title/tt0119528/?ref_=bo_cso_table_105,505,Liar Liar,302710615,181410615.0,59.9,121300000,40.1,1997-01-01,Universal Pictures,31423025.0,,1900-03-01,PG13,1 hr 26 min,"Comedy
    
        Fantasy",66.0
722,/title/tt1046173/?ref_=bo_cso_table_106,506,G.I. Joe: The Rise of Cobra,302469017,150201498.0,49.7,152267519,50.3,2009-01-01,Paramount Pictures,54713046.0,175000000.0,1900-08-01,PG13,1 hr 58 min,"Action
    
        Adventure
    
        SciFi
    
        Thriller",66.0
723,/title/tt1646987/?ref_=bo_cso_table_107,507,Wrath of the Titans,301970083,83670083.0,27.7,218300000,72.3,2012-01-01,Warner Bros.,33457188.0,150000000.0,1900-03-01,PG13,1 hr 39 min,"Action
    
        Adventure
    
        Fantasy",66.0
724,/title/tt0486576/?ref_=bo_cso_table_108,508,Fantastic 4: Rise of the Silver Surfer,301913131,131921738.0,43.7,169991393,56.3,2007-01-01,Twentieth Century Fox,58051684.0,130000000.0,1900-06-01,PG,1 hr 32 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",66.0
725,/title/tt0102057/?ref_=bo_cso_table_109,509,Hook,300854823,119654823.0,39.8,181200000,60.2,1991-01-01,TriStar Pictures,13522535.0,70000000.0,1900-12-01,,2 hr 22 min,"Adventure
    
        Comedy
    
        Family
    
        Fantasy",
726,/title/tt0089927/?ref_=bo_cso_table_110,510,Rocky IV,300473716,127873716.0,42.6,172600000,57.4,1985-01-01,United Artists,19991537.0,,1900-11-01,PG,1 hr 31 min,"Drama
    
        Sport",
727,/title/tt0078346/?ref_=bo_cso_table_111,511,Superman,300451603,134451603.0,44.8,166000000,55.2,1978-01-01,Warner Bros.,7465343.0,55000000.0,1900-12-01,PG,2 hr 23 min,"Action
    
        Adventure
    
        SciFi",
728,/title/tt0089880/?ref_=bo_cso_table_112,512,Rambo: First Blood Part II,300400432,150415432.0,50.1,149985000,49.9,1985-01-01,TriStar Pictures,20176217.0,,1900-05-01,,1 hr 36 min,"Action
    
        Adventure
    
        Thriller",
729,/title/tt1220634/?ref_=bo_cso_table_113,513,Resident Evil: Afterlife,300228084,60128566.0,20.0,240099518,80.0,2010-01-01,Screen Gems,26650264.0,60000000.0,1900-09-01,R,1 hr 36 min,"Action
    
        Adventure
    
        Horror
    
        SciFi
    
        Thriller",
730,/title/tt0338526/?ref_=bo_cso_table_114,514,Van Helsing,300157638,120177084.0,40.0,179980554,60.0,2004-01-01,Universal Pictures,51748040.0,160000000.0,1900-05-01,PG13,2 hr 11 min,"Action
    
        Adventure
    
        Fantasy
    
        Thriller",
731,/title/tt0164912/?ref_=bo_cso_table_115,515,Stuart Little,300135367,140035367.0,46.7,160100000,53.3,1999-01-01,Sony Pictures Entertainment (SPE),15018223.0,133000000.0,1900-12-01,PG,1 hr 24 min,"Adventure
    
        Comedy
    
        Family
    
        Fantasy",
732,/title/tt0092644/?ref_=bo_cso_table_116,516,Beverly Hills Cop II,299965036,153665036.0,51.2,146300000,48.8,1987-01-01,Paramount Pictures,26348555.0,,1900-05-01,,1 hr 40 min,"Action
    
        Comedy
    
        Crime
    
        Thriller",
733,/title/tt2567026/?ref_=bo_cso_table_117,517,Alice Through the Looking Glass,299820798,77041381.0,25.7,222779417,74.3,2016-01-01,Walt Disney Studios Motion Pictures,26858726.0,170000000.0,1900-05-01,PG,1 hr 53 min,"Adventure
    
        Family
    
        Fantasy
    
        Mystery",47.0
734,/title/tt0119738/?ref_=bo_cso_table_118,518,My Best Friend's Wedding,299288605,127120029.0,42.5,172168576,57.5,1997-01-01,Sony Pictures Entertainment (SPE),21678377.0,38000000.0,1900-06-01,PG13,1 hr 45 min,"Comedy
    
        Drama
    
        Romance",47.0
735,/title/tt0433035/?ref_=bo_cso_table_119,519,Real Steel,299268508,85468508.0,28.6,213800000,71.4,2011-01-01,Walt Disney Studios Motion Pictures,27319677.0,,1900-10-01,PG13,2 hr 7 min,"Action
    
        Drama
    
        SciFi
    
        Sport",47.0
736,/title/tt0451079/?ref_=bo_cso_table_120,520,Horton Hears a Who!,298572799,154529439.0,51.8,144043360,48.2,2008-01-01,Twentieth Century Fox,45012998.0,85000000.0,1900-03-01,,1 hr 26 min,"Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy
    
        Music",47.0
737,/title/tt5164214/?ref_=bo_cso_table_121,521,Ocean's Eight,297718711,140218711.0,47.1,157500000,52.9,2018-01-01,Warner Bros.,41607378.0,70000000.0,1900-06-01,PG13,1 hr 50 min,"Action
    
        Comedy
    
        Crime
    
        Thriller",47.0
738,/title/tt8332922/?ref_=bo_cso_table_122,522,A Quiet Place Part II,297372261,160072261.0,53.8,137300000,46.2,2021-01-01,Paramount Pictures,47547231.0,,1900-05-01,PG13,1 hr 37 min,"Drama
    
        Horror
    
        SciFi
    
        Thriller",47.0
739,/title/tt2908446/?ref_=bo_cso_table_123,523,The Divergent Series: Insurgent,297002527,130179072.0,43.8,166823455,56.2,2015-01-01,Lionsgate,52263680.0,110000000.0,1900-03-01,PG13,1 hr 59 min,"Action
    
        Adventure
    
        SciFi
    
        Thriller",47.0
740,/title/tt0097778/?ref_=bo_cso_table_124,524,Look Who's Talking,296999813,140088813.0,47.2,156911000,52.8,1989-01-01,TriStar Pictures,12107784.0,,1900-10-01,,1 hr 33 min,Comedy,47.0
741,/title/tt0295178/?ref_=bo_cso_table_125,525,Austin Powers in Goldmember,296938801,213307889.0,71.8,83630912,28.2,2002-01-01,New Line Cinema,73071188.0,63000000.0,1900-07-01,PG13,1 hr 34 min,"Action
    
        Adventure
    
        Comedy
    
        Crime",47.0
742,/title/tt0087332/?ref_=bo_cso_table_126,526,Ghostbusters,296578797,243578797.0,82.1,53000000,17.9,1984-01-01,Columbia Pictures,13578151.0,30000000.0,1900-06-01,,1 hr 45 min,"Action
    
        Comedy
    
        Fantasy
    
        SciFi",
743,/title/tt0087332/?ref_=bo_cso_table_126,526,Ghostbusters,296578797,243578797.0,82.1,53000000,17.9,1984-01-01,Sony Pictures Entertainment (SPE),46018755.0,144000000.0,1900-07-01,PG13,1 hr 57 min,"Action
    
        Comedy
    
        Fantasy
    
        SciFi",
744,/title/tt1935859/?ref_=bo_cso_table_127,527,Miss Peregrine's Home for Peculiar Children,296482446,87242834.0,29.4,209239612,70.6,2016-01-01,Twentieth Century Fox,28871140.0,110000000.0,1900-09-01,PG13,2 hr 7 min,"Adventure
    
        Drama
    
        Family
    
        Fantasy
    
        Thriller",
745,/title/tt0120903/?ref_=bo_cso_table_128,528,XMen,296339528,157299718.0,53.1,139039810,46.9,2000-01-01,Twentieth Century Fox,54471475.0,75000000.0,1900-07-01,PG13,1 hr 44 min,"Action
    
        Adventure
    
        SciFi",
746,/title/tt3411444/?ref_=bo_cso_table_129,529,Ferdinand,296069199,84410380.0,28.5,211658819,71.5,2017-01-01,Twentieth Century Fox,13401586.0,111000000.0,1900-12-01,PG,1 hr 48 min,"Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family",
747,/title/tt1130884/?ref_=bo_cso_table_130,530,Shutter Island,294805697,128012934.0,43.4,166792763,56.6,2010-01-01,Paramount Pictures,41062440.0,80000000.0,1900-02-01,R,2 hr 18 min,"Mystery
    
        Thriller",60.0
748,/title/tt0118998/?ref_=bo_cso_table_131,531,Doctor Dolittle,294456605,144156605.0,49.0,150300000,51.0,1998-01-01,Twentieth Century Fox,29014324.0,,1900-06-01,PG13,1 hr 25 min,"Comedy
    
        Family
    
        Fantasy",60.0
749,/title/tt0389790/?ref_=bo_cso_table_132,532,Bee Movie,293514336,126631277.0,43.1,166883059,56.9,2007-01-01,DreamWorks,38021044.0,150000000.0,1900-11-01,PG,1 hr 31 min,"Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family",60.0
750,/title/tt0944835/?ref_=bo_cso_table_133,533,Salt,293503354,118311368.0,40.3,175191986,59.7,2010-01-01,Sony Pictures Entertainment (SPE),36011243.0,110000000.0,1900-07-01,PG13,1 hr 40 min,"Action
    
        Thriller",60.0
751,/title/tt0436339/?ref_=bo_cso_table_134,534,GForce,292817898,119436770.0,40.8,173381128,59.2,2009-01-01,Walt Disney Studios Motion Pictures,31706934.0,150000000.0,1900-07-01,PG,1 hr 28 min,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        SciFi",61.0
752,/title/tt0407887/?ref_=bo_cso_table_135,535,The Departed,291465373,132384315.0,45.4,159081058,54.6,2006-01-01,Warner Bros.,26887467.0,90000000.0,1900-10-01,R,2 hr 31 min,"Crime
    
        Drama
    
        Thriller",47.0
753,/title/tt0161081/?ref_=bo_cso_table_136,536,What Lies Beneath,291420351,155464351.0,53.4,135956000,46.6,2000-01-01,DreamWorks Distribution,29702959.0,100000000.0,1900-07-01,PG13,2 hr 10 min,"Drama
    
        Horror
    
        Mystery
    
        Thriller",47.0
754,/title/tt2557478/?ref_=bo_cso_table_137,537,Pacific Rim: Uprising,290930148,59874525.0,20.6,231055623,79.4,2018-01-01,Universal Pictures,28116535.0,150000000.0,1900-03-01,PG13,1 hr 51 min,"Action
    
        Adventure
    
        SciFi",47.0
755,/title/tt0372183/?ref_=bo_cso_table_138,538,The Bourne Supremacy,290835269,176241941.0,60.6,114593328,39.4,2004-01-01,Universal Pictures,52521865.0,75000000.0,1900-07-01,PG13,1 hr 48 min,"Action
    
        Mystery
    
        Thriller",61.0
756,/title/tt1261945/?ref_=bo_cso_table_139,539,Sex and the City 2,290745055,95347692.0,32.8,195397363,67.2,2010-01-01,Warner Bros.,31001870.0,100000000.0,1900-05-01,R,2 hr 26 min,"Comedy
    
        Drama
    
        Romance",61.0
757,/title/tt0138097/?ref_=bo_cso_table_140,540,Shakespeare in Love,289317794,100317794.0,34.7,189000000,65.3,1998-01-01,Miramax,224012.0,25000000.0,1900-12-01,R,2 hr 3 min,"Comedy
    
        Drama
    
        History
    
        Romance",61.0
758,/title/tt1840309/?ref_=bo_cso_table_141,541,Divergent,288885818,150947895.0,52.2,137937923,47.8,2014-01-01,Lionsgate,54607747.0,85000000.0,1900-03-01,PG13,2 hr 19 min,"Action
    
        Adventure
    
        Mystery
    
        SciFi",61.0
759,/title/tt0094898/?ref_=bo_cso_table_142,542,Coming to America,288752301,128152301.0,44.4,160600000,55.6,1988-01-01,Paramount Pictures,21404420.0,,1900-06-01,,1 hr 57 min,"Comedy
    
        Romance",61.0
760,/title/tt0396269/?ref_=bo_cso_table_143,543,Wedding Crashers,288467645,209255921.0,72.5,79211724,27.5,2005-01-01,New Line Cinema,32200000.0,40000000.0,1900-07-01,R,1 hr 59 min,"Comedy
    
        Romance",61.0
761,/title/tt1478338/?ref_=bo_cso_table_144,544,Bridesmaids,288383523,169106725.0,58.6,119276798,41.4,2011-01-01,Universal Pictures,26247410.0,32500000.0,1900-05-01,R,2 hr 5 min,"Comedy
    
        Romance",54.0
762,/title/tt4500922/?ref_=bo_cso_table_145,545,Maze Runner: The Death Cure,288175335,58032443.0,20.1,230142892,79.9,2018-01-01,Twentieth Century Fox,24167011.0,62000000.0,1900-01-01,PG13,2 hr 23 min,"Action
    
        Adventure
    
        SciFi
    
        Thriller",54.0
763,/title/tt0112642/?ref_=bo_cso_table_146,546,Casper,287928194,100328194.0,34.8,187600000,65.2,1995-01-01,Universal Pictures,16840385.0,,1900-05-01,PG,1 hr 40 min,"Comedy
    
        Family
    
        Fantasy",54.0
764,/title/tt0252866/?ref_=bo_cso_table_147,547,American Pie 2,287553595,145103595.0,50.5,142450000,49.5,2001-01-01,Universal Pictures,45117985.0,30000000.0,1900-08-01,R,1 hr 48 min,Comedy,54.0
765,/title/tt2848292/?ref_=bo_cso_table_148,548,Pitch Perfect 2,287144079,184296230.0,64.2,102847849,35.8,2015-01-01,Universal Pictures,69216890.0,29000000.0,1900-05-01,PG13,1 hr 55 min,"Comedy
    
        Music",54.0
766,/title/tt0120689/?ref_=bo_cso_table_149,549,The Green Mile,286801374,136801374.0,47.7,150000000,52.3,1999-01-01,Warner Bros.,18017152.0,60000000.0,1900-12-01,R,3 hr 9 min,"Crime
    
        Drama
    
        Fantasy
    
        Mystery",54.0
767,/title/tt1483013/?ref_=bo_cso_table_150,550,Oblivion,286168572,89107235.0,31.1,197061337,68.9,2013-01-01,Universal Pictures,37054485.0,120000000.0,1900-04-01,PG13,2 hr 4 min,"Action
    
        Adventure
    
        SciFi",54.0
768,/title/tt1535108/?ref_=bo_cso_table_151,551,Elysium,286140700,93050117.0,32.5,193090583,67.5,2013-01-01,TriStar Pictures,29807393.0,115000000.0,1900-08-01,R,1 hr 49 min,"Action
    
        Drama
    
        SciFi",54.0
769,/title/tt0122151/?ref_=bo_cso_table_152,552,Lethal Weapon 4,285444603,130444603.0,45.7,155000000,54.3,1998-01-01,Warner Bros.,34048124.0,140000000.0,1900-07-01,R,2 hr 7 min,"Action
    
        Crime
    
        Thriller",54.0
770,/title/tt0401729/?ref_=bo_cso_table_153,553,John Carter,284139100,73078100.0,25.7,211061000,74.3,2012-01-01,Walt Disney Studios Motion Pictures,30180188.0,250000000.0,1900-03-01,PG13,2 hr 12 min,"Action
    
        Adventure
    
        SciFi",54.0
771,/title/tt1860353/?ref_=bo_cso_table_154,554,Turbo,282570682,83028128.0,29.4,199542554,70.6,2013-01-01,Twentieth Century Fox,21312625.0,135000000.0,1900-07-01,PG,1 hr 36 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Sport",54.0
772,/title/tt1109624/?ref_=bo_cso_table_155,555,Paddington,282377683,76271832.0,27.0,206105851,73.0,2014-01-01,Dimension Films,18966676.0,55000000.0,1900-11-01,PG,1 hr 35 min,"Adventure
    
        Comedy
    
        Family
    
        Fantasy",56.0
773,/title/tt0243155/?ref_=bo_cso_table_156,556,Bridget Jones's Diary,281995610,71543427.0,25.4,210452183,74.6,2001-01-01,Miramax,10733933.0,25000000.0,1900-04-01,R,1 hr 37 min,"Comedy
    
        Drama
    
        Romance",16.0
774,/title/tt1243957/?ref_=bo_cso_table_157,557,The Tourist,278780441,67631157.0,24.3,211149284,75.7,2010-01-01,Sony Pictures Entertainment (SPE),16472458.0,100000000.0,1900-12-01,PG13,1 hr 43 min,"Action
    
        Thriller",16.0
775,/title/tt4972582/?ref_=bo_cso_table_158,558,Split,278454417,138291365.0,49.7,140163052,50.3,2017-01-01,Universal Pictures,40010975.0,9000000.0,1900-01-01,PG13,1 hr 57 min,"Horror
    
        Thriller",65.0
776,/title/tt0175142/?ref_=bo_cso_table_159,559,Scary Movie,278019771,157019771.0,56.5,121000000,43.5,2000-01-01,Miramax,42346669.0,19000000.0,1900-07-01,R,1 hr 28 min,Comedy,65.0
777,/title/tt0295701/?ref_=bo_cso_table_160,560,xXx,277448382,142109382.0,51.2,135339000,48.8,2002-01-01,Revolution Studios,44506103.0,70000000.0,1900-08-01,PG13,2 hr 4 min,"Action
    
        Adventure
    
        Thriller",65.0
778,/title/tt1194173/?ref_=bo_cso_table_161,561,The Bourne Legacy,276144750,113203870.0,41.0,162940880,59.0,2012-01-01,Universal Pictures,38142825.0,125000000.0,1900-08-01,PG13,2 hr 15 min,"Action
    
        Adventure
    
        Thriller",65.0
779,/title/tt0864835/?ref_=bo_cso_table_162,562,Mr. Peabody & Sherman,275698039,111506430.0,40.4,164191609,59.6,2014-01-01,Twentieth Century Fox,32207057.0,145000000.0,1900-02-01,PG,1 hr 32 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        History
    
        SciFi",65.0
780,/title/tt0267913/?ref_=bo_cso_table_163,563,ScoobyDoo,275650703,153294164.0,55.6,122356539,44.4,2002-01-01,Warner Bros.,54155312.0,84000000.0,1900-06-01,PG,1 hr 29 min,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Mystery",65.0
781,/title/tt0443272/?ref_=bo_cso_table_164,564,Lincoln,275293450,182207973.0,66.2,93085477,33.8,2012-01-01,Walt Disney Studios Motion Pictures,944308.0,65000000.0,1900-11-01,PG13,2 hr 30 min,"Biography
    
        Drama
    
        History
    
        War",65.0
782,/title/tt0146316/?ref_=bo_cso_table_165,565,Lara Croft: Tomb Raider,274703340,131168070.0,47.8,143535270,52.2,2001-01-01,Paramount Pictures,47735743.0,115000000.0,1900-06-01,PG13,1 hr 40 min,"Action
    
        Adventure
    
        Fantasy
    
        Thriller",65.0
783,/title/tt1365519/?ref_=bo_cso_table_166,566,Tomb Raider,274650803,58250803.0,21.2,216400000,78.8,2018-01-01,Warner Bros.,23633317.0,94000000.0,1900-03-01,PG13,1 hr 59 min,"Action
    
        Adventure
    
        Fantasy
    
        Thriller",65.0
784,/title/tt1320253/?ref_=bo_cso_table_167,567,The Expendables,274470394,103068524.0,37.6,171401870,62.4,2010-01-01,Lionsgate,34825135.0,80000000.0,1900-08-01,R,1 hr 43 min,"Action
    
        Adventure
    
        Thriller",65.0
785,/title/tt1985966/?ref_=bo_cso_table_168,568,Cloudy with a Chance of Meatballs 2,274325949,119793567.0,43.7,154532382,56.3,2013-01-01,Sony Pictures Entertainment (SPE),34017930.0,78000000.0,1900-09-01,PG,1 hr 35 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        SciFi",65.0
786,/title/tt0117218/?ref_=bo_cso_table_169,569,The Nutty Professor,273961019,128814019.0,47.0,145147000,53.0,1996-01-01,Universal Pictures,25411725.0,54000000.0,1900-06-01,PG13,1 hr 35 min,"Comedy
    
        Romance
    
        SciFi",65.0
787,/title/tt0116695/?ref_=bo_cso_table_170,570,Jerry Maguire,273552592,153952592.0,56.3,119600000,43.7,1996-01-01,Sony Pictures Entertainment (SPE),17084296.0,50000000.0,1900-12-01,R,2 hr 19 min,"Comedy
    
        Drama
    
        Romance
    
        Sport",65.0
788,/title/tt0172156/?ref_=bo_cso_table_171,571,Bad Boys II,273339556,138608444.0,50.7,134731112,49.3,2003-01-01,Sony Pictures Entertainment (SPE),46522560.0,130000000.0,1900-07-01,R,2 hr 27 min,"Action
    
        Comedy
    
        Crime
    
        Thriller",65.0
789,/title/tt0275847/?ref_=bo_cso_table_172,572,Lilo & Stitch,273144151,145794338.0,53.4,127349813,46.6,2002-01-01,Walt Disney Studios Motion Pictures,35260212.0,80000000.0,1900-06-01,PG,1 hr 25 min,"Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy
    
        SciFi",65.0
790,/title/tt0102926/?ref_=bo_cso_table_173,573,The Silence of the Lambs,272742922,130742922.0,47.9,142000000,52.1,1991-01-01,Orion Pictures,13766814.0,19000000.0,1900-02-01,,1 hr 58 min,"Crime
    
        Drama
    
        Horror
    
        Thriller",
791,/title/tt1375670/?ref_=bo_cso_table_174,574,Grown Ups,271457301,162001186.0,59.7,109456115,40.3,2010-01-01,Sony Pictures Entertainment (SPE),40506562.0,80000000.0,1900-06-01,PG13,1 hr 42 min,Comedy,61.0
792,/title/tt2004420/?ref_=bo_cso_table_175,575,Neighbors,270665134,150157400.0,55.5,120507734,44.5,2014-01-01,Universal Pictures,49033915.0,18000000.0,1900-05-01,R,1 hr 37 min,Comedy,61.0
793,/title/tt0106918/?ref_=bo_cso_table_176,576,The Firm,270248367,158348367.0,58.6,111900000,41.4,1993-01-01,Paramount Pictures,25400000.0,,1900-07-01,R,2 hr 34 min,"Drama
    
        Mystery
    
        Thriller",61.0
794,/title/tt1723121/?ref_=bo_cso_table_177,577,We're the Millers,269994119,150394119.0,55.7,119600000,44.3,2012-01-01,Warner Bros.,26419396.0,37000000.0,1900-08-01,R,1 hr 50 min,"Comedy
    
        Crime",61.0
795,/title/tt1205489/?ref_=bo_cso_table_178,578,Gran Torino,269958228,148095302.0,54.9,121862926,45.1,2008-01-01,Warner Bros.,271720.0,33000000.0,1900-12-01,R,1 hr 56 min,Drama,61.0
796,/title/tt0443649/?ref_=bo_cso_table_179,579,10000 BC,269784201,94784201.0,35.1,175000000,64.9,2008-01-01,Warner Bros.,35867488.0,105000000.0,1900-03-01,PG13,1 hr 49 min,"Action
    
        Adventure
    
        Drama
    
        Fantasy
    
        History",61.0
797,/title/tt0765429/?ref_=bo_cso_table_180,580,American Gangster,269755430,130164645.0,48.2,139590785,51.8,2007-01-01,Universal Pictures,43565135.0,100000000.0,1900-11-01,R,2 hr 37 min,"Biography
    
        Crime
    
        Drama",61.0
798,/title/tt0848537/?ref_=bo_cso_table_181,581,Epic,268426634,107518682.0,40.1,160907952,59.9,2013-01-01,Twentieth Century Fox,33531068.0,100000000.0,1900-05-01,PG,1 hr 42 min,"Action
    
        Adventure
    
        Animation
    
        Family
    
        Fantasy
    
        Mystery",61.0
799,/title/tt1528100/?ref_=bo_cso_table_182,582,Exodus: Gods and Kings,268175631,65014513.0,24.2,203161118,75.8,2014-01-01,Twentieth Century Fox,24115934.0,140000000.0,1900-12-01,PG13,2 hr 30 min,"Action
    
        Adventure
    
        Drama
    
        Fantasy",61.0
800,/title/tt0034492/?ref_=bo_cso_table_183,583,Bambi,267447150,102247150.0,38.2,165200000,61.8,1942-01-01,RKO Radio Pictures,,,1900-08-01,G,1 hr 10 min,"Adventure
    
        Animation
    
        Drama
    
        Family",
801,/title/tt0780521/?ref_=bo_cso_table_184,584,The Princess and the Frog,267045765,104400899.0,39.1,162644866,60.9,2009-01-01,Walt Disney Studios Motion Pictures,786190.0,105000000.0,1900-11-01,,1 hr 37 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical
    
        Romance",
802,/title/tt0103776/?ref_=bo_cso_table_185,585,Batman Returns,266892996,162902340.0,61.0,103990656,39.0,1992-01-01,Warner Bros.,45687711.0,80000000.0,1900-06-01,PG13,2 hr 6 min,"Action
    
        Crime
    
        Fantasy",
803,/title/tt0107211/?ref_=bo_cso_table_186,586,Indecent Proposal,266614059,106614059.0,40.0,160000000,60.0,1993-01-01,Paramount Pictures,18387632.0,,1900-04-01,R,1 hr 57 min,"Drama
    
        Romance",
804,/title/tt0337741/?ref_=bo_cso_table_187,587,Something's Gotta Give,265328738,124728738.0,47.0,140600000,53.0,2003-01-01,Sony Pictures Entertainment (SPE),16064723.0,80000000.0,1900-12-01,PG13,2 hr 8 min,"Comedy
    
        Drama
    
        Romance",
805,/title/tt0317198/?ref_=bo_cso_table_188,588,Bridget Jones: The Edge of Reason,265126918,40226215.0,15.2,224900703,84.8,2004-01-01,Universal Pictures,8684055.0,40000000.0,1900-11-01,R,1 hr 48 min,"Comedy
    
        Drama
    
        Romance",
806,/title/tt0800080/?ref_=bo_cso_table_189,589,The Incredible Hulk,264770996,134806913.0,50.9,129964083,49.1,2008-01-01,Universal Pictures,55414050.0,150000000.0,1900-06-01,PG13,1 hr 52 min,"Action
    
        Adventure
    
        SciFi",
807,/title/tt0114898/?ref_=bo_cso_table_190,590,Waterworld,264218220,88246220.0,33.4,175972000,66.6,1995-01-01,Universal Pictures,21171780.0,175000000.0,1900-07-01,PG13,2 hr 15 min,"Action
    
        Adventure
    
        SciFi",
808,/title/tt0120382/?ref_=bo_cso_table_191,591,The Truman Show,264118201,125618201.0,47.6,138500000,52.4,1998-01-01,Paramount Pictures,31542121.0,,1900-06-01,PG,1 hr 43 min,"Comedy
    
        Drama",
